PID,RESPONSE,RT,STIM,GROUP,PICNOS1,PICNOS2,MATCH,ORTN1,ORTN2,PICID1,PICID2,DAY,SESSION
8,2,1001,13,4,94,93,2,1,3,6,1,1,1
8,2,1090,14,4,102,104,2,3,2,14,15,1,1
8,2,957,15,4,105,101,2,3,2,15,14,1,1
8,2,1340,16,4,111,109,1,3,1,28,28,1,1
8,1,1020,17,4,106,107,1,1,2,25,25,1,1
8,2,1014,18,4,112,95,2,1,2,30,6,1,1
8,2,1542,19,4,92,112,2,2,1,1,30,1,1
8,1,1176,20,4,97,99,1,1,3,7,7,1,1
8,1,1532,21,2,38,37,1,2,1,11,11,1,1
8,2,1543,22,2,54,53,1,3,2,33,33,1,1
8,1,1207,23,2,35,36,1,2,3,8,8,1,1
8,2,1636,24,2,32,43,2,2,1,5,20,1,1
8,2,1681,25,2,43,41,2,1,2,20,17,1,1
8,2,1573,26,2,48,31,2,3,1,26,5,1,1
8,2,1459,27,2,55,48,2,1,3,37,26,1,1
8,2,1970,28,2,60,59,1,3,2,39,39,1,1
8,1,1786,29,2,49,50,1,1,2,27,27,1,1
8,2,984,30,2,40,57,2,1,3,17,37,1,1
8,2,1296,31,1,30,20,2,3,2,40,32,1,1
8,2,1254,32,1,16,15,2,1,3,29,24,1,1
8,1,1399,33,1,1,2,1,1,2,2,2,1,1
8,1,1448,34,1,9,7,1,3,1,12,12,1,1
8,1,1234,35,1,26,27,1,2,3,38,38,1,1
8,2,1200,36,1,11,30,2,2,3,13,40,1,1
8,1,1392,37,1,6,4,1,3,1,4,4,1,1
8,2,1050,38,1,14,10,2,2,1,24,13,1,1
8,1,1547,39,1,22,24,1,1,3,34,34,1,1
8,2,1650,40,1,19,17,2,1,2,32,29,1,1
8,2,1487,41,3,89,70,2,2,1,36,16,1,1
8,2,1354,42,3,85,86,1,1,2,23,23,1,1
8,2,951,43,3,75,61,2,3,1,18,3,1,1
8,1,1506,44,3,64,65,1,1,2,9,9,1,1
8,2,822,45,3,84,73,2,3,1,22,18,1,1
8,2,1097,46,3,63,83,2,3,2,3,22,1,1
8,1,1196,47,3,68,67,1,2,1,10,10,1,1
8,1,1072,48,3,76,77,1,1,2,19,19,1,1
8,1,945,49,3,79,81,1,1,3,21,21,1,1
8,2,775,50,3,71,88,2,2,1,16,36,1,1
8,1,1394,51,1,23,24,1,2,3,34,34,1,1
8,2,1646,52,1,18,17,1,3,2,29,29,1,1
8,1,1345,53,1,15,14,1,3,2,24,24,1,1
8,2,1355,54,1,10,3,2,1,3,13,2,1,1
8,2,1423,55,1,20,25,2,2,1,32,38,1,1
8,2,1481,56,1,28,12,2,1,3,40,13,1,1
8,1,1122,57,1,4,5,1,1,2,4,4,1,1
8,2,825,58,1,26,21,2,2,3,38,32,1,1
8,1,1421,59,1,9,7,1,3,1,12,12,1,1
8,2,967,60,1,1,29,2,1,2,2,40,1,1
8,2,1281,61,4,109,110,1,1,2,28,28,1,1
8,1,1255,62,4,120,118,1,3,1,35,35,1,1
8,2,1033,63,4,92,114,2,2,3,1,30,1,1
8,2,1014,64,4,94,92,2,1,2,6,1,1,1
8,2,773,65,4,100,108,2,1,3,14,25,1,1
8,1,1127,66,4,113,102,2,2,3,30,14,1,1
8,1,947,67,4,99,97,1,3,1,7,7,1,1
8,1,862,68,4,105,104,1,3,2,15,15,1,1
8,1,1483,69,4,115,116,1,1,2,31,31,1,1
8,2,916,70,4,107,94,2,2,1,25,6,1,1
8,2,1224,71,2,36,55,2,3,1,8,37,1,1
8,2,1019,72,2,51,38,2,3,2,27,11,1,1
8,1,1405,73,2,43,45,1,1,3,20,20,1,1
8,1,960,74,2,32,33,1,2,3,5,5,1,1
8,2,1138,75,2,52,53,1,1,2,33,33,1,1
8,2,1174,76,2,60,35,2,3,2,39,8,1,1
8,2,1915,77,2,40,42,1,1,3,17,17,1,1
8,1,2132,78,2,47,46,1,2,1,26,26,1,1
8,2,1370,79,2,56,51,2,2,3,37,27,1,1
8,2,936,80,2,37,59,2,1,2,11,39,1,1
9,2,2458,1,2,57,58,2,3,1,37,39,1,1
9,2,1880,2,2,34,42,2,1,3,8,17,1,1
9,2,1651,3,2,41,46,2,2,1,17,26,1,1
9,2,1852,4,2,44,43,1,2,1,20,20,1,1
9,1,917,5,2,37,38,1,1,2,11,11,1,1
9,1,1121,6,2,31,33,1,1,3,5,5,1,1
9,1,1689,7,2,51,49,1,3,1,27,27,1,1
9,2,1032,8,2,47,55,2,2,1,26,37,1,1
9,1,1282,9,2,60,35,2,3,2,39,8,1,1
9,1,1255,10,2,52,53,1,1,2,33,33,1,1
9,1,1165,11,4,104,108,2,2,3,15,25,1,1
9,2,1305,12,4,120,101,2,3,2,35,14,1,1
9,1,1142,13,4,94,95,1,1,2,6,6,1,1
9,1,1012,14,4,92,91,1,2,1,1,1,1,1
9,1,1612,15,4,113,114,1,2,3,30,30,1,1
9,1,1332,16,4,97,99,1,1,3,7,7,1,1
9,2,1647,17,4,100,120,2,1,3,14,35,1,1
9,1,1475,18,4,109,111,1,1,3,28,28,1,1
9,2,1419,19,4,108,115,2,3,1,25,31,1,1
9,1,1645,20,4,117,103,2,3,1,31,15,1,1
9,2,1754,21,3,77,63,2,2,3,19,3,1,1
9,2,1819,22,3,72,70,1,3,1,16,16,1,1
9,2,1401,23,3,64,65,1,1,2,9,9,1,1
9,1,925,24,3,84,85,2,3,1,22,23,1,1
9,2,1389,25,3,69,68,1,3,2,10,10,1,1
9,2,911,26,3,79,77,2,1,2,21,19,1,1
9,1,884,27,3,89,90,1,2,3,36,36,1,1
9,2,1434,28,3,61,83,2,1,2,3,22,1,1
9,2,1369,29,3,86,79,2,2,1,23,21,1,1
9,1,1247,30,3,73,75,1,1,3,18,18,1,1
9,2,1756,31,1,15,29,2,3,2,24,40,1,1
9,1,1378,32,1,7,9,1,1,3,12,12,1,1
9,2,1859,33,1,21,2,2,3,2,32,2,1,1
9,1,1370,34,1,25,26,1,1,2,38,38,1,1
9,2,1059,35,1,18,17,1,3,2,29,29,1,1
9,2,1465,36,1,23,15,2,2,3,34,24,1,1
9,2,1478,37,1,11,10,1,2,1,13,13,1,1
9,1,1757,38,1,4,6,1,1,3,4,4,1,1
9,2,2355,39,1,29,19,2,2,1,40,32,1,1
9,2,1232,40,1,1,23,2,1,2,2,34,1,1
9,1,969,41,3,80,81,1,2,3,21,21,1,1
9,2,1276,42,3,84,83,1,3,2,22,22,1,1
9,2,1160,43,3,70,90,2,1,3,16,36,1,1
9,2,1011,44,3,61,75,2,1,3,3,18,1,1
9,2,1618,45,3,89,64,2,2,1,36,9,1,1
9,2,1138,46,3,85,86,1,1,2,23,23,1,1
9,2,1693,47,3,69,68,1,3,2,10,10,1,1
9,1,1193,48,3,76,77,1,1,2,19,19,1,1
9,1,1648,49,3,65,63,2,2,3,9,3,1,1
9,2,916,50,3,75,71,2,3,2,18,16,1,1
9,1,1099,51,4,95,96,1,2,3,6,6,1,1
9,1,1138,52,4,93,92,1,3,2,1,1,1,1
9,1,1133,53,4,115,117,1,1,3,31,31,1,1
9,1,986,54,4,106,108,1,1,3,25,25,1,1
9,2,1178,55,4,98,118,2,2,1,7,35,1,1
9,1,1038,56,4,100,102,1,1,3,14,14,1,1
9,1,1086,57,4,114,110,2,3,2,30,28,1,1
9,2,1236,58,4,103,114,2,1,3,15,30,1,1
9,2,1255,59,4,119,103,2,2,1,35,15,1,1
9,2,1953,60,4,111,98,2,3,2,28,7,1,1
9,1,1392,61,1,27,25,1,3,1,38,38,1,1
9,1,1028,62,1,12,11,1,3,2,13,13,1,1
9,1,1023,63,1,21,20,1,3,2,32,32,1,1
9,2,1051,64,1,1,24,2,1,3,2,34,1,1
9,1,2010,65,1,4,6,1,1,3,4,4,1,1
9,2,1422,66,1,28,18,2,1,3,40,29,1,1
9,1,1161,68,1,8,9,1,2,3,12,12,1,1
9,2,893,69,1,16,14,2,1,2,29,24,1,1
9,1,1079,71,2,58,60,1,1,3,39,39,1,1
9,2,1027,72,2,41,52,2,2,1,17,33,1,1
9,2,1341,73,2,34,57,2,1,3,8,37,1,1
9,1,1633,74,2,54,38,2,3,2,33,11,1,1
9,1,1004,75,2,51,49,1,3,1,27,27,1,1
9,1,1424,76,2,46,47,1,1,2,26,26,1,1
9,2,814,77,2,38,36,2,2,3,11,8,1,1
9,2,1946,78,2,56,40,2,2,1,37,17,1,1
9,1,894,79,2,45,44,1,3,2,20,20,1,1
9,1,1270,80,2,31,32,1,1,2,5,5,1,1
10,2,1640,1,3,77,61,2,2,1,19,3,1,1
10,1,1027,2,3,81,79,1,3,1,21,21,1,1
10,2,1825,3,3,63,64,2,3,1,3,9,1,1
10,1,1604,4,3,66,76,2,3,1,9,19,1,1
10,1,1677,5,3,85,83,2,1,2,23,22,1,1
10,1,1337,6,3,89,88,1,2,1,36,36,1,1
10,1,2432,7,3,71,72,1,2,3,16,16,1,1
10,1,1688,8,3,73,75,1,1,3,18,18,1,1
10,2,1626,9,3,82,86,2,1,2,22,23,1,1
10,1,1281,11,4,116,117,1,2,3,31,31,1,1
10,2,1617,12,4,111,110,1,3,2,28,28,1,1
10,1,1765,13,4,92,93,1,2,3,1,1,1,1
10,1,1352,14,4,106,108,1,1,3,25,25,1,1
10,2,1324,15,4,112,120,2,1,3,30,35,1,1
10,2,1808,16,4,119,112,2,2,1,35,30,1,1
10,1,2231,17,4,97,102,2,1,3,7,14,1,1
10,1,1264,18,4,103,105,1,1,3,15,15,1,1
10,2,1785,19,4,102,95,2,3,2,14,6,1,1
10,2,1712,20,4,96,97,2,3,1,6,7,1,1
10,1,1452,21,1,4,5,1,1,2,4,4,1,1
10,1,1049,22,1,14,22,2,2,1,24,34,1,1
10,1,1189,24,1,10,12,1,1,3,13,13,1,1
10,1,1097,25,1,2,3,1,2,3,2,2,1,1
10,2,1178,26,1,9,13,2,3,1,12,24,1,1
10,1,1159,27,1,28,29,1,1,2,40,40,1,1
10,1,1841,28,1,17,16,1,2,1,29,29,1,1
10,1,1983,29,1,27,20,2,3,2,38,32,1,1
10,2,1336,30,1,24,8,2,3,2,34,12,1,1
10,2,1929,31,2,36,31,2,3,1,8,5,1,1
10,2,1415,32,2,43,41,2,1,2,20,17,1,1
10,1,1803,33,2,56,57,1,2,3,37,37,1,1
10,2,1683,34,2,53,34,2,2,1,33,8,1,1
10,1,1332,35,2,58,60,1,1,3,39,39,1,1
10,1,1813,36,2,46,47,1,1,2,26,26,1,1
10,1,1176,37,2,38,37,1,2,1,11,11,1,1
10,2,2307,38,2,33,52,2,3,1,5,33,1,1
10,2,1715,39,2,42,43,2,3,1,17,20,1,1
10,2,2194,40,2,49,50,1,1,2,27,27,1,1
10,1,1200,42,1,13,15,1,1,3,24,24,1,1
10,2,2212,43,1,20,16,2,2,1,32,29,1,1
10,2,1485,44,1,16,8,2,1,2,29,12,1,1
10,2,1607,45,1,25,6,2,1,3,38,4,1,1
10,1,1786,46,1,29,30,1,2,3,40,40,1,1
10,1,1291,47,1,22,24,1,1,3,34,34,1,1
10,2,1805,48,1,5,21,2,2,3,4,32,1,1
10,1,1164,49,1,3,2,1,3,2,2,2,1,1
10,1,2151,50,1,12,11,1,3,2,13,13,1,1
10,2,1226,51,2,53,34,2,2,1,33,8,1,1
10,2,1078,52,2,49,38,2,1,2,27,11,1,1
10,2,1472,53,2,36,50,2,3,2,8,27,1,1
10,1,1687,54,2,31,32,1,1,2,5,5,1,1
10,1,1882,55,2,58,59,1,1,2,39,39,1,1
10,1,1189,56,2,41,42,1,2,3,17,17,1,1
10,2,1912,57,2,44,54,2,2,3,20,33,1,1
10,2,1444,58,2,39,44,2,3,2,11,20,1,1
10,1,1304,59,2,55,57,1,1,3,37,37,1,1
10,1,1549,60,2,48,46,1,3,1,26,26,1,1
10,2,1863,61,3,67,68,1,1,2,10,10,1,1
10,1,1111,62,3,88,90,1,1,3,36,36,1,1
10,1,1239,63,3,87,86,1,3,2,23,23,1,1
10,2,1199,64,3,65,81,2,2,3,9,21,1,1
10,1,1114,65,3,71,70,1,2,1,16,16,1,1
10,2,1280,66,3,61,65,2,1,2,3,9,1,1
10,2,1307,67,3,79,77,2,1,2,21,19,1,1
10,2,1640,68,3,84,61,2,3,1,22,3,1,1
10,1,1235,69,3,75,74,1,3,2,18,18,1,1
10,2,1746,70,3,77,82,2,2,1,19,22,1,1
10,1,1775,71,4,111,110,1,3,2,28,28,1,1
10,1,1526,72,4,112,114,1,1,3,30,30,1,1
10,1,1177,73,4,119,120,1,2,3,35,35,1,1
10,1,1427,75,4,115,116,1,1,2,31,31,1,1
10,2,975,76,4,105,94,2,3,1,15,6,1,1
10,2,1008,77,4,101,108,2,2,3,14,25,1,1
10,2,1089,78,4,96,103,2,3,1,6,15,1,1
10,1,1026,79,4,92,93,1,2,3,1,1,1,1
10,2,1185,80,4,106,99,2,1,3,25,7,1,1
11,2,1651,1,2,53,58,2,2,1,33,39,1,1
11,1,1000,2,2,42,41,1,3,2,17,17,1,1
11,1,705,3,2,39,37,1,3,1,11,11,1,1
11,1,629,4,2,56,55,1,2,1,37,37,1,1
11,2,1051,5,2,43,50,2,1,2,20,27,1,1
11,1,727,6,2,49,36,2,1,3,27,8,1,1
11,2,1108,7,2,36,44,2,3,2,8,20,1,1
11,1,1521,8,2,46,48,1,1,3,26,26,1,1
11,2,1008,9,2,58,53,2,1,2,39,33,1,1
11,1,1413,10,2,32,31,1,2,1,5,5,1,1
11,2,865,11,3,79,68,2,1,2,21,10,1,1
11,2,1413,12,3,64,66,1,1,3,9,9,1,1
11,2,1057,15,3,74,85,2,2,1,18,23,1,1
11,2,923,16,3,69,80,2,3,2,10,21,1,1
11,1,943,17,3,70,71,1,1,2,16,16,1,1
11,2,1000,18,3,84,74,2,3,2,22,18,1,1
11,2,1595,19,3,86,84,2,2,3,23,22,1,1
11,1,945,20,3,89,88,1,2,1,36,36,1,1
11,1,1175,21,4,102,100,1,3,1,14,14,1,1
11,2,2062,22,4,117,104,2,3,2,31,15,1,1
11,1,941,23,4,95,94,1,2,1,6,6,1,1
11,1,1038,24,4,98,99,1,2,3,7,7,1,1
11,2,1356,25,4,111,119,2,3,2,28,35,1,1
11,1,1061,26,4,112,111,2,1,3,30,28,1,1
11,2,1527,27,4,104,114,2,2,3,15,30,1,1
11,1,1276,28,4,106,108,1,1,3,25,25,1,1
11,2,1362,29,4,118,116,2,1,2,35,31,1,1
11,1,940,30,4,91,93,1,1,3,1,1,1,1
11,1,765,31,3,79,81,1,1,3,21,21,1,1
11,2,1056,32,3,90,68,2,3,2,36,10,1,1
11,2,1748,33,3,67,87,2,1,3,10,23,1,1
11,2,1129,34,3,85,90,2,1,3,23,36,1,1
11,1,646,35,3,73,74,1,1,2,18,18,1,1
11,2,970,36,3,65,70,2,2,1,9,16,1,1
11,2,1334,37,3,71,64,2,2,1,16,9,1,1
11,1,1227,38,3,83,82,1,2,1,22,22,1,1
11,2,1831,39,3,78,76,1,3,1,19,19,1,1
11,1,1389,40,3,63,62,1,3,2,3,3,1,1
11,2,1651,41,2,45,35,2,3,2,20,8,1,1
11,1,795,42,2,32,33,1,2,3,5,5,1,1
11,1,1713,43,2,52,53,1,1,2,33,33,1,1
11,1,988,44,2,41,40,1,2,1,17,17,1,1
11,1,1219,45,2,46,48,1,1,3,26,26,1,1
11,2,951,46,2,39,58,2,3,1,11,39,1,1
11,2,1778,47,2,55,38,2,1,2,37,11,1,1
11,1,1370,48,2,49,50,1,1,2,27,27,1,1
11,2,1586,49,2,36,43,2,3,1,8,20,1,1
11,2,1208,50,2,59,55,2,2,1,39,37,1,1
11,2,1280,51,1,13,30,2,1,3,24,40,1,1
11,1,737,52,1,3,1,1,3,1,2,2,1,1
11,2,1009,53,1,9,19,2,3,1,12,32,1,1
11,1,1359,54,1,25,27,1,1,3,38,38,1,1
11,1,1395,55,1,16,18,1,1,3,29,29,1,1
11,2,1637,56,1,29,22,2,2,1,40,34,1,1
11,1,1340,57,1,10,12,1,1,3,13,13,1,1
11,2,1063,58,1,24,8,2,3,2,34,12,1,1
11,2,881,59,1,20,13,2,2,1,32,24,1,1
11,1,1211,60,1,5,6,1,2,3,4,4,1,1
11,2,1335,62,4,117,100,2,3,1,31,14,1,1
11,2,1007,63,4,94,108,2,1,3,6,25,1,1
11,2,864,64,4,107,94,2,2,1,25,6,1,1
11,1,1270,65,4,113,112,1,2,1,30,30,1,1
11,1,1375,66,4,105,103,1,3,1,15,15,1,1
11,1,1206,67,4,97,98,1,1,2,7,7,1,1
11,1,1199,68,4,119,118,1,2,1,35,35,1,1
11,2,703,69,4,91,117,2,1,3,1,31,1,1
11,1,1329,70,4,111,110,1,3,2,28,28,1,1
11,2,873,71,1,24,13,2,3,1,34,24,1,1
11,2,1502,72,1,16,17,1,1,2,29,29,1,1
11,1,985,73,1,11,12,1,2,3,13,13,1,1
11,1,1257,74,1,3,2,1,3,2,2,2,1,1
11,1,1341,75,1,25,26,1,1,2,38,38,1,1
11,2,812,76,1,15,8,2,3,2,24,12,1,1
11,1,1758,77,1,19,23,2,1,2,32,34,1,1
11,1,1451,78,1,29,30,1,2,3,40,40,1,1
11,2,871,79,1,5,19,2,2,1,4,32,1,1
11,2,1745,80,1,7,5,2,1,2,12,4,1,1
12,2,1992,2,3,68,69,1,2,3,10,10,1,1
12,2,1872,3,3,90,89,1,3,2,36,36,1,1
12,2,1105,4,3,81,83,2,3,2,21,22,1,1
12,2,1310,5,3,76,81,2,1,3,19,21,1,1
12,2,1554,6,3,71,75,2,2,3,16,18,1,1
12,2,1033,7,3,73,78,2,1,3,18,19,1,1
12,2,1732,8,3,84,71,2,3,2,22,16,1,1
12,1,2265,9,3,65,64,1,2,1,9,9,1,1
12,2,989,10,3,85,87,1,1,3,23,23,1,1
12,2,1058,11,2,38,36,2,2,3,11,8,1,1
12,2,946,12,2,57,38,2,3,2,37,11,1,1
12,2,1285,13,2,31,56,2,1,2,5,37,1,1
12,2,1304,14,2,43,33,2,1,3,20,5,1,1
12,1,1798,15,2,54,52,1,3,1,33,33,1,1
12,1,1916,16,2,42,40,1,3,1,17,17,1,1
12,1,1688,17,2,50,51,1,2,3,27,27,1,1
12,2,1427,18,2,58,59,1,1,2,39,39,1,1
12,2,1732,19,2,47,48,1,2,3,26,26,1,1
12,2,1112,20,2,34,45,2,1,3,8,20,1,1
12,1,1762,21,1,13,14,1,1,2,24,24,1,1
12,2,1083,22,1,27,2,2,3,2,38,2,1,1
12,2,1258,23,1,17,16,1,2,1,29,29,1,1
12,2,898,24,1,8,7,1,2,1,12,12,1,1
12,2,1073,25,1,10,29,2,1,2,13,40,1,1
12,2,1029,26,1,29,12,2,2,3,40,13,1,1
12,2,901,27,1,6,26,2,3,2,4,38,1,1
12,2,966,28,1,1,6,2,1,3,2,4,1,1
12,2,1079,29,1,19,20,1,1,2,32,32,1,1
12,1,1376,30,1,24,22,1,3,1,34,34,1,1
12,2,919,31,2,40,59,2,1,2,17,39,1,1
12,2,762,32,2,45,40,2,3,1,20,17,1,1
12,2,870,33,2,39,35,2,3,2,11,8,1,1
12,1,1144,34,2,55,56,1,1,2,37,37,1,1
12,2,1743,35,2,50,51,1,2,3,27,27,1,1
12,2,913,36,2,53,54,1,2,3,33,33,1,1
12,2,793,37,2,36,43,2,3,1,8,20,1,1
12,2,827,38,2,58,39,2,1,3,39,11,1,1
12,2,933,39,2,31,32,1,1,2,5,5,1,1
12,2,1054,40,2,47,46,1,2,1,26,26,1,1
12,2,1014,41,3,80,72,2,2,3,21,16,1,1
12,2,966,42,3,88,81,2,1,3,36,21,1,1
12,2,1015,43,3,65,85,2,2,1,9,23,1,1
12,2,2068,44,3,84,83,1,3,2,22,22,1,1
12,2,1452,45,3,67,68,1,1,2,10,10,1,1
12,1,1595,46,3,78,77,1,3,2,19,19,1,1
12,1,1783,47,3,73,74,1,1,2,18,18,1,1
12,2,866,49,3,72,89,2,3,2,16,36,1,1
12,2,1457,50,3,85,66,2,1,3,23,9,1,1
12,2,1856,51,4,91,92,1,1,2,1,1,1,1
12,1,1860,52,4,113,112,1,2,1,30,30,1,1
12,1,1892,53,4,111,110,1,3,2,28,28,1,1
12,2,1128,54,4,97,117,2,1,3,7,31,1,1
12,2,1433,55,4,104,103,1,2,1,15,15,1,1
12,2,1294,56,4,107,99,2,2,3,25,7,1,1
12,2,921,57,4,94,119,2,1,2,6,35,1,1
12,2,1278,59,4,120,107,2,3,2,35,25,1,1
12,1,1818,60,4,102,101,1,3,2,14,14,1,1
12,1,1312,61,1,8,9,1,2,3,12,12,1,1
12,2,1382,62,1,5,25,2,2,1,4,38,1,1
12,1,2257,63,1,12,10,1,3,1,13,13,1,1
12,2,1437,64,1,27,17,2,3,2,38,29,1,1
12,1,1740,66,1,28,29,1,1,2,40,40,1,1
12,2,1182,67,1,22,21,2,1,3,34,32,1,1
12,1,2276,68,1,1,2,1,1,2,2,2,1,1
12,1,1292,69,1,15,14,1,3,2,24,24,1,1
12,2,918,70,1,19,23,2,1,2,32,34,1,1
12,2,837,71,4,101,108,2,2,3,14,25,1,1
12,2,821,72,4,106,101,2,1,2,25,14,1,1
12,1,1373,73,4,113,112,1,2,1,30,30,1,1
12,1,1274,74,4,118,120,1,1,3,35,35,1,1
12,1,2051,75,4,115,117,1,1,3,31,31,1,1
12,2,851,76,4,111,95,2,3,2,28,6,1,1
12,2,967,77,4,94,98,2,1,2,6,7,1,1
12,1,1765,78,4,93,91,1,3,1,1,1,1,1
12,2,1102,79,4,98,109,2,2,1,7,28,1,1
12,2,1136,80,4,105,103,1,3,1,15,15,1,1
13,2,1770,1,2,57,58,2,3,1,37,39,1,1
13,2,1935,2,2,34,42,2,1,3,8,17,1,1
13,2,1961,3,2,41,46,2,2,1,17,26,1,1
13,1,836,4,2,44,43,1,2,1,20,20,1,1
13,1,1020,5,2,37,38,1,1,2,11,11,1,1
13,1,1608,6,2,31,33,1,1,3,5,5,1,1
13,2,1520,7,2,51,49,1,3,1,27,27,1,1
13,2,1167,8,2,47,55,2,2,1,26,37,1,1
13,2,1332,9,2,60,35,2,3,2,39,8,1,1
13,1,1142,10,2,52,53,1,1,2,33,33,1,1
13,1,1361,11,4,104,108,2,2,3,15,25,1,1
13,2,2010,12,4,120,101,2,3,2,35,14,1,1
13,1,994,13,4,94,95,1,1,2,6,6,1,1
13,1,1167,14,4,92,91,1,2,1,1,1,1,1
13,1,1126,15,4,113,114,1,2,3,30,30,1,1
13,1,1801,16,4,97,99,1,1,3,7,7,1,1
13,2,1269,17,4,100,120,2,1,3,14,35,1,1
13,1,1750,18,4,109,111,1,1,3,28,28,1,1
13,2,1140,19,4,108,115,2,3,1,25,31,1,1
13,2,983,20,4,117,103,2,3,1,31,15,1,1
13,1,1528,21,3,77,63,2,2,3,19,3,1,1
13,1,1561,22,3,72,70,1,3,1,16,16,1,1
13,1,1535,23,3,64,65,1,1,2,9,9,1,1
13,2,1912,24,3,84,85,2,3,1,22,23,1,1
13,1,1142,25,3,69,68,1,3,2,10,10,1,1
13,2,1259,26,3,79,77,2,1,2,21,19,1,1
13,1,1333,27,3,89,90,1,2,3,36,36,1,1
13,2,1647,28,3,61,83,2,1,2,3,22,1,1
13,2,1361,29,3,86,79,2,2,1,23,21,1,1
13,1,954,30,3,73,75,1,1,3,18,18,1,1
13,2,1073,31,1,15,29,2,3,2,24,40,1,1
13,2,1168,32,1,7,9,1,1,3,12,12,1,1
13,2,1721,33,1,21,2,2,3,2,32,2,1,1
13,1,1086,34,1,25,26,1,1,2,38,38,1,1
13,1,1417,35,1,18,17,1,3,2,29,29,1,1
13,2,1340,36,1,23,15,2,2,3,34,24,1,1
13,1,906,37,1,11,10,1,2,1,13,13,1,1
13,1,907,38,1,4,6,1,1,3,4,4,1,1
13,2,1431,39,1,29,19,2,2,1,40,32,1,1
13,2,1702,40,1,1,23,2,1,2,2,34,1,1
13,1,924,41,3,80,81,1,2,3,21,21,1,1
13,2,1212,42,3,84,83,1,3,2,22,22,1,1
13,2,1006,43,3,70,90,2,1,3,16,36,1,1
13,2,1204,44,3,61,75,2,1,3,3,18,1,1
13,2,1004,45,3,89,64,2,2,1,36,9,1,1
13,2,1300,46,3,85,86,1,1,2,23,23,1,1
13,1,2137,47,3,69,68,1,3,2,10,10,1,1
13,1,1015,48,3,76,77,1,1,2,19,19,1,1
13,2,1168,49,3,65,63,2,2,3,9,3,1,1
13,2,1080,50,3,75,71,2,3,2,18,16,1,1
13,1,1082,51,4,95,96,1,2,3,6,6,1,1
13,1,1015,52,4,93,92,1,3,2,1,1,1,1
13,1,1616,53,4,115,117,1,1,3,31,31,1,1
13,1,1477,54,4,106,108,1,1,3,25,25,1,1
13,2,1090,55,4,98,118,2,2,1,7,35,1,1
13,1,1061,56,4,100,102,1,1,3,14,14,1,1
13,1,1419,57,4,114,110,2,3,2,30,28,1,1
13,2,973,58,4,103,114,2,1,3,15,30,1,1
13,1,1087,59,4,119,103,2,2,1,35,15,1,1
13,1,1534,60,4,111,98,2,3,2,28,7,1,1
13,1,1598,61,1,27,25,1,3,1,38,38,1,1
13,1,1649,62,1,12,11,1,3,2,13,13,1,1
13,1,1484,63,1,21,20,1,3,2,32,32,1,1
13,2,903,64,1,1,24,2,1,3,2,34,1,1
13,1,1507,65,1,4,6,1,1,3,4,4,1,1
13,2,1836,66,1,28,18,2,1,3,40,29,1,1
13,2,1018,67,1,23,1,2,2,1,34,2,1,1
13,1,989,68,1,8,9,1,2,3,12,12,1,1
13,2,901,69,1,16,14,2,1,2,29,24,1,1
13,2,1221,70,1,14,30,2,2,3,24,40,1,1
13,1,989,71,2,58,60,1,1,3,39,39,1,1
13,2,1624,72,2,41,52,2,2,1,17,33,1,1
13,2,886,73,2,34,57,2,1,3,8,37,1,1
13,1,1384,74,2,54,38,2,3,2,33,11,1,1
13,1,1271,75,2,51,49,1,3,1,27,27,1,1
13,2,1056,76,2,46,47,1,1,2,26,26,1,1
13,2,1136,77,2,38,36,2,2,3,11,8,1,1
13,1,1400,78,2,56,40,2,2,1,37,17,1,1
13,1,1344,79,2,45,44,1,3,2,20,20,1,1
13,1,1334,80,2,31,32,1,1,2,5,5,1,1
14,2,1629,1,4,112,92,2,1,2,30,1,1,1
14,1,852,3,4,108,106,1,3,1,25,25,1,1
14,1,826,4,4,120,118,1,3,1,35,35,1,1
14,1,1106,5,4,95,96,1,2,3,6,6,1,1
14,1,1191,6,4,115,117,1,1,3,31,31,1,1
14,2,1240,7,4,102,109,2,3,1,14,28,1,1
14,1,689,9,4,103,104,1,1,2,15,15,1,1
14,1,1139,10,4,91,99,2,1,3,1,7,1,1
14,2,1139,11,1,30,2,2,3,2,40,2,1,1
14,2,1237,13,1,13,8,2,1,2,24,12,1,1
14,2,1664,14,1,23,24,1,2,3,34,34,1,1
14,1,1082,15,1,17,18,1,2,3,29,29,1,1
14,2,1080,16,1,8,4,2,2,1,12,4,1,1
14,2,1202,17,1,4,14,2,1,2,4,24,1,1
14,2,960,18,1,3,29,2,3,2,2,40,1,1
14,2,1081,19,1,21,20,1,3,2,32,32,1,1
14,1,913,20,1,25,26,1,1,2,38,38,1,1
14,1,1639,21,2,31,32,1,1,2,5,5,1,1
14,1,1063,22,2,41,42,1,2,3,17,17,1,1
14,2,997,23,2,60,52,2,3,1,39,33,1,1
14,1,940,24,2,49,51,1,1,3,27,27,1,1
14,2,943,25,2,53,57,2,2,3,33,37,1,1
14,2,679,26,2,57,43,2,3,1,37,20,1,1
14,2,1181,27,2,46,59,2,1,2,26,39,1,1
14,2,777,28,2,44,48,2,2,3,20,26,1,1
14,1,1257,29,2,34,36,1,1,3,8,8,1,1
14,1,960,30,2,39,38,1,3,2,11,11,1,1
14,2,1404,31,3,90,68,2,3,2,36,10,1,1
